mutant_id,program,operator,before,after,label
0c768872e08ffb5db4bce09e57d6ba66a99c9dbd,Carsimulator.c,ROR,if (engine==false),if (engine<=false),1
0c79745eaf509b2b0672c7fe4ad8f5a7b049553d,XmlFriendlyNameCoder.java,AORB,final StringBuffer result = new StringBuffer(length + 8);,final StringBuffer result = new StringBuffer(length - 8);,0
0c804600b91e5286ad0061d01d247c8cf2ddac67,Triangle.java,AOIS,if (trian == 3 && b + c > a) {,if (trian-- == 3 && b + c > a) {,1
0cc8318940c4c823efdc04a2f21d7dbebcbe09de,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || c != 0) {,0
0cd6b4a30495ed688c5d3eeb747634c064ca91fd,Triangle.java,AOIS,trian = trian + 3;,trian = ++trian + 3;,0
0cd7038c875b7f558dfd18915794d318d76e0b1e,Flex.c,ABSI,input_files = argv; tblsiz = tblsiz + numecs;,input_files = abs(argv); tblsiz = tblsiz + abs(numecs);,1
0cdc25dfc793cf9c2a8c9c617da0a9a3a9da9149,Replace.c,AOIS,result = s[*i];,result = s[*i++];,1
0d006950fe1751892a41512dd2534d99372ae850,Replace.c,AOIU,"junk = addstr(DASH, dest, j, maxset);","junk = addstr(abs(DASH), dest, j, maxset);",1
0d40b53f6b1d30b71c3f3928c5941a2f10fd8c01,Defroster.java,AOIS,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,We1_BA_DEF = We1_BA_DEF_ev_ctr2 * --We1_BA_DEF_ev_ctr2 - ( We1_BA_DEF_ev_ctr3 - 1000);,1
0d4acc73e16494c6d2c97cf491a563f9ce20adbe,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && ++error_e > 0 && confirmation_e > 0),1
0d4de36ba2293e28827346acedc6869d752d6d8a,ArrayUtils.java,ROD,} else if (startIndex >= array.length) {,} else if (true) {,0
0d833c9f69d9d44feb7edff416445e10a275f61a,Triangle.java,SEOR,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c != b || b + c < a) {,0
0d8bcb75d1eebf992638fe4782b759daad36dfd6,ArrayUtils.java,CR,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);","System.arraycopy(array, startIndexInclusive, subarray, 1, newSize);",0
0d98caf7226a2c4d6a4e123e8a1b922a2f6822cd,Triangle.java,CR,trian = trian + 3;,trian = trian + 0;,0
0da59b0139d5f95ba86806b0de656945abf2eb51,Triangle.java,LOI,if (a + b < c || a + c < b || b + c < a) {,if (~a + b < c || a + c < b || b + c < a) {,0
0dc39277e80cb3bdedd6ba89ecc2eeffe40c1cef,Triangle.java,SEOR,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c && a + c < b || b + c < a) {,0
0dd488c8d7812261ea03cd12176e6063e7565aef,Triangle.java,AOIS,if (a == b) {,if (a == ++b) {,0
0dee8dae1d4a522ccfec7dff8406fa98866dd650,Triangle.java,ROR,if (trian == 2 && a + c > b) {,if (trian == 2 && a + c != b) {,0
0dff786ae3cd7a608f9c50b4c2f6c8a1f457caa4,Calendar.c,AORB,if(year% 4==0 && year%100 != 0 || year%400==0),if(year% 4==0 && year%100 != 0 || year+400==0),0
0e20b4b98da52063b3b7dd20f3074f496cfff489,Triangle.java,AORB,trian = trian + 1;,trian = 1;,1
0e4482b1edaf4c7629b2c7a98c33840f083550e2,Triangle.java,ROR,if (a == b) {,if (a != b) {,0
0e6c9effd1a7a3816d85e9a47d91ec355ec281fe,Bisect.java,WLDL,while (Math.abs(diff) > mEpsilon) { if (diff < 0) { m = x; x = (M + x) / 2; } else { if (diff > 0) { M = x; x = (m + x) / 2; } } diff = x * x - N; },,0
0e6ceec76c7531390a5282ef186e068f808ca4d1,Vector3D.java,AOIU,"return new Vector3D(inverse * y, -inverse * x, 0);","return new Vector3D(inverse * y, -inverse * x, -1);",0
0e742e882b5f5195d1b067435756dd7ae31ab336,Insert.java,AOIS,a[3] = number;,a[3] = number++;,1
0eabfdc2dc1639b1d2ffaffc92eb456cdbf5df51,Flex.c,ROR,if ( num_backing_up == 0 ),if ( num_backing_up <= 0 ),1
0eb736292fd4f745a836f3220da83e724691ea75,Bisect.java,AORB,diff = x * x - N;,diff = x % x - N;,0
0ece719e97dd5ccc3606cec7690380d4ae6fb4c3,Vector3D.java,,if ((x >= -threshold) && (x <= threshold)) {,if ((x >= threshold) && (x <= threshold)) {,0
0edc58fadf16de9daec35542b439bff15965afe1,QuickSort.java,FCDL,"swap( data, lower++, upper-- );",,0
0f006a7033a34adbec1ab0450ba6d22a2c773ea9,Triangle.java,AOIU,trian = trian + 2;,trian = -trian + 2;,0
0f0096c2e4904cabeafc766f17fd59b9f6f03d1b,Triangle.java,ROR,if (trian == 2 && a + c > b) {,if (trian > 2 && a + c > b) {,0
0f0cf4cc28d5927fdbe3aeb4a558f7bf8a052924,Simulator.java,AORB,float nAifsd = sifs + 2 * slot;,float nAifsd = sifs + 2 / slot;,1
0f2a33a405f9188602bc7a7205f2099c620e9b22,ArrayUtils.java,CDL,if (startIndexInclusive < 0) {,if (false) {,0
0f4377c3f9885f5d4b1d28477dd49762e440c2a2,ArrayUtils.java,ROR,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i > 0; i--) {,0
0f696343163762c4e5850f2060591ecee9a64c08,Triangle.java,AORB,if (trian == 1 && a + b > c) {,if (trian == 1) {,0
0f736ddc1115f02e702d6de1579591cb979a687f,Vector3D.java,AORB,double inverse  = 1 / Math.sqrt(x * x + z * z);,double inverse  = 1 / Math.sqrt(x * x + z / z);,0
0f766d21aa38c3eb4755a3733aeced114741947e,WordUtils.java,ROD,if (spaceToWrapAt >= offset) {,if (true) {,0
0f81835c4b35f38b9201eaf50fb2a91d5f29ac96,Calendar.c,ABSI,return day_code;,return abs(day_code);,1
0f86aef378f07d1e99f4f9a10cfc63cfc2f10a1a,WordUtils.java,FCDL,wrappedLine.append(newLineStr);,;,0
0fc923a21c64c3cec155afafd8c9af84c068d534,Space.c,ROR,if ((isletter(word[0])) == 0) {,if ((isletter(word[0])) <= 0) {,1
0fcf87b0ae423dd6a47313b19bffaa9edaee19cf,Defroster.java,AOIS,if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )),if ( ! ( We1_BA_DEF++ == We1_BA_DEF_ev )),1
0ff840ef078fbdfe6d1b6012e90ae93059ce6b14,Triangle.c,AOIS,a=b;,a=++c;,0
1045b22f15cf478cab524ca1bfd96b526f83a506,QuickSort.java,AOIS,if (lower < upper) {,if (lower < upper--) {,0
108a5937f0cb0edab12ae126fa49b115ec9633ac,Bisect.java,AOIS,while (Math.abs(diff) > mEpsilon) {,while (Math.abs( diff-- ) > mEpsilon) {,0
1090666951a6c6ae3a5a74119a7402e4e597153e,QuickSort.java,AOIS,while (lower <= upper) {,while (lower <= --upper) {,0
1098283a8a4eb7b8addaf19ab6ab145fd89bc0a2,Space.c,ROR,if (p == NULL),if (p <= NULL),1
10afc622c7d656f78de712d0b91bc741f02a081e,Triangle.java,SEOR,if (a <= 0 || b <= 0 || c <= 0) {,if ((a <= 0 || b <= 0) && c <= 0) {,0
10bc2daf6e1691d4863b8909817f5e7aabf0604f,ArrayUtils.java,AOIU,startIndexInclusive = 0;,startIndexInclusive = -1;,0
10dc175411e6f6e23d037a3ed2350d3368cc9d6b,XmlFriendlyNameCoder.java,ROD,if (c == dollarReplacementFirstChar || c == escapeReplacementFirstChar) {,if (c == dollarReplacementFirstChar) {,0
10e11d36cd024461d8e7a95a7793f5a74cf9664f,ArrayUtils.java,ROD,if (array[i] >= min && array[i] <= max) {,if (array[i] >= min) {,0
10f34ed049cae62578c74bc8b15b5167630a78c1,Calendar.c,ABSI,day_code = ( day_code + days_in_month ) % 7;,day_code = ( day_code + abs(days_in_month) ) % 7;,1
10fc338b55f7b276c202ceff1546bb88cb9da48f,QuickSort.java,AOIS,"swap( data, first, (first + last) / 2 );","swap( data, first++, (first + last) / 2 );",0
1103c4ab235f98f0425333598b1296262191c293,Calendar.c,AOIS,if(year% 4==0 && year%100 != 0 || year%400==0),if(year% 4==0 && year%100 != 0 || year++%400==0),1
110bda66a1abf68bfe14ddc4104d1de8156ad4ac,Make.c,SEOR,"if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") != 0)","if (strpbrk (filename, ""\""*+,;<=>?[\\]|"") > 0)",1
112d022b851684587e221ac0b8a8ebd692caa635,ArrayUtils.java,ROR,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i == 0; i--) {,0
11478e325371083029e0515cfa5b39217b2d0ce1,ArrayUtils.java,ROR,if (startIndex < 0) {,if (startIndex != 0) {,0
1154b0f85cf8611df37087c7d3a113db9de3615e,Vector3D.java,AODU,} else if ((y >= -threshold) && (y <= threshold)) {,} else if ((y <= threshold)) {,1
1154fcb1b91749d095e984058df692044f55d3cb,QuickSort.java,LOI,"quicksort( data, first, upper - 1 );","quicksort( data, ~first, upper - 1 );",0
11586c527724093f76306ef3039d0563362cb675,ArrayUtils.java,CR,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);","System.arraycopy(array, startIndexInclusive, subarray, 1, newSize);",0
117ebc8d120080447bab663881e5d84a5bd77a8c,QuickSort.java,AOIS,for (int i = 1; i < data.length; i++) {,for (int i = 1; i++ < data.length; i++) {,0
11977e3dba6a9c32c304b39d4b22ad2524ebe0e0,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || true) {,0
11eebc2b8a0fea81cb6c37fa9c7179878f76165a,ArrayUtils.java,AOIU,if (startIndexInclusive < 0) {,if (startIndexInclusive < -1) {,0
12027fc7416f7f2d129d6f1f807e4e0b91d46809,Space.c,ROR,while ((p->PREV != NULL) && ((p->PREV)->LINE_NUM == err_ptr->LINE_NUM)) {,while ((p->PREV != NULL) && ((p->PREV)->LINE_NUM >= err_ptr->LINE_NUM)) {,1
1213e26d584e4eb317725ff358e5a5993b72c24a,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e < 0 ) && ( ControlElement_DEF == 0 )),1
124021482844d8483a9318a4611e61a5adee5aaa,WordUtils.java,ROD,if (str.charAt(offset) == ' ') {,if (false) {,0
1241528962e46641daa65ae8b31006b18b980c59,QuickSort.java,AOIS,"quicksort( data, upper + 1, last );","quicksort( data, upper++ + 1, last );",1
1256e1dc8d4316951a52dcdffd50e8bf1e91793d,Defroster.c,AOIS,if ( ! ( We1_BA_DEF == We1_BA_DEF_ev )),if ( ! ( ++We1_BA_DEF == We1_BA_DEF_ev )),1
12594c54b3a3277446a8441b95e8c948ed7b2a4b,Defroster.c,AOIS,if (( request == 0) && ( error_e == 0)),if (( request == 0) && ( error_e-- == 0)),1
126ddeb896b7cc8935b171a03588868216087424,Replace.c,ABSI,pat[jstart] = *j - jstart - 1;,pat[jstart] = abs(*j) - jstart - 1;,1
12a8a5d1750076d7f39f176bbc12ef1c95d2aa4f,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive + startIndexInclusive;,0
12e081b5d277586c080e4b3a42a1c5122f045e1b,ArrayUtils.java,CDL,if (startIndex < 0) {,if (false) {,0
12e202108cf17ea7e6bbc453b179f6fe79bc3917,ArrayUtils.java,CR,if (startIndexInclusive < 0) {,if (startIndexInclusive < 1) {,0
12e62638266e9fb3bdc2a9bcf214a1ef02e940cf,Bisect.java,AORB,x = (M + x) / 2;,x = 2;,0
12f6f85f622e677730bce1960bfc6cf80c84e86e,Space.c,ABSI,*lastel = p;,*lastel = abs(p);,1
1312537081d7021747c4d100a52925191dd4be6e,ArrayUtils.java,ROD,if (valueToFind == array[i]) {,if (valueToFind) {,0
131ff4216432e42ddbd06b711b9753b5de7a5703,Triangle.java,AORB,if (trian == 2 && a + c > b) {,if (trian == 2 && a / c > b) {,0
1321602458b81c753ca778ff08c5445ef78050fa,Simulator.java,AORB,nAifsd = sifs + aifs3 * slot;,nAifsd = sifs / (aifs3 * slot);,0
13368aac1841c78d49645e19bf45c99bb33481ab,Simulator.java,AORB,nAifsd = sifs + aifs0 * slot;,nAifsd = sifs + aifs0 + slot;,0
1348ee801d89a8d92536cf6c7510a17c26e18b96,ArrayUtils.java,AOIU,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= -1; i--) {,0
135f7317c1cf36ca257c8937216fc0c10b58cc5f,Make.c,ABSI,df = dos_filename;,df = abs(dos_filename);,1
135fb82a3092ae7b84a7f8a989b52ef68e8e8379,XmlFriendlyNameCoder.java,ROD,for (; i < length; i++ ) {,for (; false; i++ ) {,0
138eaba77ceea95c1eb42e100f6ce8bec6543bee,Replace.c,ABSI,jstart = *j;,jstart = abs(*j);,1
13a268ff6e78e5281573b46e5735e74e28c63779,Space.c,AOIS,line_num = p->LINE_NUM;,line_num = p->LINE_NUM++;,1
13ba1c3be57087221a53828d8a62055b28403a48,Defroster.java,ROR,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e != 0),1
13d6477cdc331f39927f04ca29a2db48d15357e9,Defroster.java,AOIS,if (( request == 0) && ( error_e == 0)),if (( request == 0) && ( error_e++ == 0)),1
13d6b6712a211c2135327fdc952faebeb9a29ef0,Triangle.java,AOIS,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + ++c < b || b + c < a) {,0
13ea7228e260e9f8607f7101d404b6f6977cdd25,Replace.c,ABSI,"junk = addstr(BOL, pat, &j, MAXPAT);","junk = addstr(BOL, pat, abs(&j), MAXPAT);",1
13f568782a0b8dbd35076ebdb0ea5f36069982d7,Carsimulator.c,ROR,if (throttle>0.0),if (throttle!=0.0),0
1419472505f11e982f0907158603ebdf09a5184b,ArrayUtils.java,CDL,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; true; i--) {,0
141e998a80867516254ed313d28c07cb5f452db0,Make.c,SEOR,while (*filename != '\0' && *filename != '.'),while (*filename > '\0' && *filename != '.'),1
147ccb43620117f617944b30893db6046e291cb6,Defroster.java,AOIS,if (( request == 0) && ( error_e == 0)),if (( request++ == 0) && ( error_e == 0)),1
147e04cb87b89e50002a07f778655d6bfd5dc89b,Triangle.java,LOI,if (trian == 0) {,if (~trian == 0) {,0
14864836ac41b731d9f9a7499353d26201a40fb3,Defroster.c,ROR,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e >= 0 && confirmation_e > 0),1
14952aec389bc48f83da6a3dca606207cf485556,QuickSort.java,LOI,if (upper + 1 < last) {,if (~upper + 1 < last) {,0
14a03995b321289d4d465ff18bfe24a1c71d2410,Carsimulator.c,AOIS,double throttle=val;,double throttle=val--;,1
14a86cb362c497a52ed76c231d523c4b3cd75cc3,QuickSort.java,AOIS,if (data[max] < data[i]) {,if (data[--max] < data[i]) {,0
14b43aec13ad68435b52da369ec89652513bfe5b,QuickSort.java,AOIS,while (bound > data[lower]) {,while (bound > data[--lower]) {,0
14bd37458f2c84a161deb511fdc88dc1f2a6b595,ArrayUtils.java,ROD,for (int i = 0; i < array.length; i++) {,for (int i = 0; false; i++) {,0
14c200844a022e37b9e61122f7b103229ee79682,ArrayUtils.java,AOIU,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= -1; i--) {,0
14c45050ae758472d73091c3e1539bc7e493b5b5,Profit.java,AORB,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2+(i%200000)*0.05;,1
14cf7fc9cc3006cbbc6c038ff297e0a4bd18d6b7,QuickSort.java,ROR,if (data[max] < data[i]) {,if (data[max] != data[i]) {,0
14ecaa74aec783614470903943029590ace2abed,ArrayUtils.java,AOIU,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);","System.arraycopy(array, startIndexInclusive, subarray, -1, newSize);",0
15003837af91122adf51ac83fdb478cec1fb9235,Triangle.java,,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c <= b || b + c < a) {,0
15166b077460d145b21bc6d6cb51d3a7e83bb813,ArrayUtils.java,CDL,if (startIndex < 0) {,if (false) {,1
152a4144a9816895443c31adfb2e4c51ea248d6d,ArrayUtils.java,FCDL,"System.arraycopy(array, startIndexInclusive, subarray, 0, newSize);",;,0
1534c4c10b9185b3f07070bbadde7b0bdfda2e64,ArrayUtils.java,AORB,startIndex = array.length - 1;,startIndex = array.length * 1;,0
155cc94b1ef4fb886b808915caaa38d8bd81be6c,ArrayUtils.java,CDL,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; true; i--) {,0
1569228b6c699cd36700fd1b118164e8c1f69b97,Triangle.java,CDL,if (a <= 0 || b <= 0 || c <= 0) {,if (b <= 0 || c <= 0) {,0
15745dc656f8bb435f84619bdb17b7f119914d71,Make.c,AOIU,"return !strcmp (name, mem);","return !strcmp (name++, mem);",1
159791cf8728dbe6071756a0e00e337ac06f6d58,Profit.c,AOIS,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2+++(i-200000)*0.05;,1
15a9c36f35b33b6ecc52635090c64b20996007f6,Profit.java,AOIS,bonus=bonus2+(i-200000)*0.05;,bonus=bonus2+(i++-200000)*0.05;,1
15c7eda820b2f8fd645092ad010528448708b72a,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if (c <= 0) {,0
15fff29ee3472d3888314fe3cd4c35a27e2fa631,Schedule.c,AOIS,return ele;,return ele++;,1
1605725875cab62a4a384ef5c7c381d304cd8c49,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= (( signed short ) 3250 )) && error_e > 0 && --confirmation_e > 0),1
1624db5971addb4f04460b1b5007919b13ffe70e,QuickSort.java,AORB,if (upper + 1 < last) {,if (upper / 1 < last) {,0
166562a57daee1ea3063748737d87034d62718ec,Space.c,AOIS,p->info = c;,p->info = c++;,1
169da53a85d62e237bddc6d7cb430f0d9d12b638,QuickSort.java,ADL,max = i;,,0
16a2b41beaacddc9b38bf5eefa367798b4d423db,Triangle.java,ROR,if (a == c) {,if (a < c) {,0
16bca63b39761f700ef39667c2b08420f8df4112,Simulator.java,ROD,for (int i = 0; i < nodesList.size(); i++) {,for (int i = 0; false; i++) {,0
16bdc490d04e1f10dc535bd5396f3e91240bef5c,QuickSort.java,LOI,data[j] = tmp;,data[~j] = tmp;,0
16e0e2581ae2e7bb10bda7b10ce2d00dcba08c82,QuickSort.java,AOIS,if (first < upper - 1) {,if (first < upper++ - 1) {,0
16e789a84691946474fab0374bf9b64f9a985497,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || c <= 0) {,0
16edf5a693220b8c6e6f5a8d8b52a317fdf6cd7e,ArrayUtils.java,ROD,if (valueToFind == array[i]) {,if (false) {,0
16ee436ecd3825948167b5fd3c1f99007b3d65a3,Defroster.java,AOIS,if ( ControlElement_DEF == 0),if ( ControlElement_DEF++ == 0),1
17073e197a2bff52eec1f67ef0f827826e2ef10a,Bisect.java,ROR,while (Math.abs(diff) > mEpsilon) {,while (Math.abs(diff) >= mEpsilon) {,0
17088578888a6223176a94a96d3c78e19f0a912b,Triangle.java,AOIS,if (trian == 3 && b + c > a) {,if (trian == 3 && ++b + c > a) {,0
171009413e85d67568207d758bb86b36933a41ed,Triangle.java,CDL,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || c <= 0) {,0
17147942e05d5e65c805a1166d05afcf458a7559,QuickSort.java,LOI,while (bound < data[upper]) {,while (bound < data[~upper]) {,0
171ba75e010864d144ffbe869a52532cfc860010,Triangle.java,AORB,if (a + b < c || a + c < b || b + c < a) {,if (a + b < c || a + c < b || b / c < a) {,0
1720eb3ee26a5840083e64e8d3b75cea0075e70a,QuickSort.java,ROR,if (lower < upper) {,if (lower != upper) {,0
17308c7c053b0075a3911cfa13b4c4d8cd2acc20,Triangle.java,,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 ^ b <= 0 || c <= 0) {,0
173c987683af12204320a7377622aded3d46b33f,Space.c,ROR,if (c == CR),if (c <= CR),1
17652ad8340346f2183164bf933367245d60074c,Defroster.java,AOIS,if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e > 0 && confirmation_e > 0),if (( We1_BA_DEF_ev_ctr0 >= ((  int ) 3250 )) && error_e-- > 0 && confirmation_e > 0),1
177559530eeedb4111e7c800c7d7ba0fdd60a55e,Make.c,AOIU,return dos_filename;,return dos_filename--;,1
1776ed06ec258c8c70c7d99c3878c738e5a36cfd,Replace.c,AOIS,"junk = addstr(DASH, dest, j, maxset);","junk = addstr(DASH, dest--, j, maxset);",1
17831aa1a80ea716f99481a4bf9a3dd16205e7a2,Make.c,AOIU,"*memname_p = savestring (p + 1, end - (p + 1));","*memname_p = savestring (p + 1, end-- - (p + 1));",1
178c6e8562fed1fc1815a759616c52fd61de5479,bubble.c,AOIS,temp=a[i];,temp=a[i]++;,1
1792af1241f0d816b28ac06485aeccaab2ddbad6,Vector3D.java,AORB,"return new Vector3D(inverse * y, -inverse * x, 0);","return new Vector3D(inverse * y, -inverse / x, 0);",0
179ea636fe5252a780aa786b0e378f46cf6814b4,Replace.c,ABSI,"junk = addstr(LITCHAR, pat, &j, MAXPAT);","junk = addstr(LITCHAR, abs(pat), &j, MAXPAT);",1
17acedfc47722bf3e4c41b2404b3663625a3564b,Replace.c,ABSI,"junk = addstr(LITCHAR, pat, &j, MAXPAT);","junk = addstr(LITCHAR, pat, &j, abs(MAXPAT));",1
17b445be780996c7a2b89a330ffd7d124f11152c,Triangle.java,AOIS,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || --b <= 0 || c <= 0) {,0
17c3f1fd702dd8b6d53721ae20f09a9c5c9a4d1b,ArrayUtils.java,AOIU,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i >= -1; i--) {,0
17f30416a661c220d5c833f083423bb7f7f79679,ArrayUtils.java,ROR,if (startIndex < 0) {,if (startIndex <= 0) {,0
18243bafdd2868493824685c70b180b6e270d482,QuickSort.java,SEOI,while (bound > data[lower]) {,while (!(bound > data[lower])) {,0
185c388a6f8a8602f98a20c6823518697fe1ae4d,ArrayUtils.java,ROR,if (startIndex < 0) {,if (startIndex != 0) {,0
1864de76ae524a16b1724b3205719f61acad0e8c,Triangle.java,AORB,if (trian == 2 && a + c > b) {,if (trian == 2 && a % c > b) {,0
1877ab8c42e7b61e9f7a7835dc2a4497622d8ff2,ArrayUtils.java,CR,if (startIndexInclusive < 0) {,if (startIndexInclusive < 1) {,0
187bf3dd5964548c58a9ff17ccf3c73a56abcef7,Calendar.c,AORB,x3 = (year - 1.)/ 400.;,x3 = (year / 1.)/ 400.;,0
18bb3b392e640efdbcaebaec45c80fea042d174b,Bisect.java,CR,if (diff > 0) {,if (diff > 1) {,0
18fac70f5b39cf847155e40577dd7793a405e9ab,Triangle.c,AOIS,b=t;,b=--t;,0
18fb4ea5212ac29a721c179d9c39ba402781d476,Carsimulator.c,AORB,fdist = fdist + (fspeed/36.0)/ticksPerSecond;,fdist = fdist / (fspeed/36.0)/ticksPerSecond;,1
190eb1ec3ee459c003d9be45d5f98a23b724d477,Defroster.c,AOIS,if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e == 0 ) && ( ControlElement_DEF == 0 )),if (( We1_BA_DEF_ev_ctr1 >= (( signed short ) 1000 )) && ( confirmation_e++ == 0 ) && ( ControlElement_DEF == 0 )),1
191e2f5a0b177a5ffd989212123ccacec0dade12,ArrayUtils.java,AORB,double min = valueToFind - tolerance;,double min = valueToFind * tolerance;,0
1929cb0e6a05f316bea254682568daffd6a04d64,QuickSort.java,AORB,"quicksort( data, first, upper - 1 );","quicksort( data, first, upper + 1 );",0
192fe03796046f03356ca54a4695cfa14f9c8f21,Vector3D.java,ROR,if ((x >= -threshold) && (x <= threshold)) {,if ((x == -threshold) && (x <= threshold)) {,0
19394fa66c0de68367f3dc20a30cec33a793c443,Vector3D.java,AOIU,double inverse  = 1 / Math.sqrt(y * y + z * z);,double inverse  = -1 / Math.sqrt(y * y + z * z);,0
1947bec437b20b6f7f6ff3020e2746ab3d5bf335,ArrayUtils.java,ROR,if (endIndexExclusive > array.length) {,if (endIndexExclusive >= array.length) {,0
1957bb4092bc2de69ab4f015502f51a3bb66eba0,Simulator.java,AORB,nAifsd = sifs + aifs3 * slot;,nAifsd = sifs + aifs3 - slot;,0
1957f7e2740e5ed87361b866090d44dc0c81675a,Triangle.java,ROR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 || b <= 0 || c == 0) {,0
198595aa78273d23f034ed3f729c2295c5ea1860,XmlFriendlyNameCoder.java,CR,final char escapeReplacementFirstChar = escapeCharReplacement.charAt(0);,final char escapeReplacementFirstChar = escapeCharReplacement.charAt(1);,0
19a3db8d4d5c08ace7bcbe5824256e9188cf364a,Space.c,ABSI,(*lastel)->NEXT = p;,(*lastel)->NEXT = abs(p);,1
19b040c1bbd61234f2b285936569bba50339ea39,Triangle.java,SEOR,if (a <= 0 || b <= 0 || c <= 0) {,if (a <= 0 && b <= 0 || c <= 0) {,0
19c801f5f1e7b712615fe8a5d35a2ffee30c1f23,Carsimulator.c,AOIS,fdist = fdist + (fspeed/36.0)/ticksPerSecond;,fdist = fdist++ + (fspeed/36.0)/ticksPerSecond;,1
19ce480edaaf00faf02945b5f3d3846ac393b66d,WordUtils.java,AOIU,java.lang.StringBuffer wrappedLine = new java.lang.StringBuffer( inputLineLength + 32 );,java.lang.StringBuffer wrappedLine = new java.lang.StringBuffer( inputLineLength + -32 );,0
19d267354131484c73b1c74ff1d05d18fd6a5d15,Vector3D.java,CR,"return new Vector3D(inverse * y, -inverse * x, 0);","return new Vector3D(inverse * y, -inverse * x, 1);",0
19fae74f24429d33fafd6a5513d246cd164fe56a,ArrayUtils.java,ROR,for (int i = startIndex; i >= 0; i--) {,for (int i = startIndex; i > 0; i--) {,0
1a01bffb5a4141edbe09ea0e1a987f2124236068,Triangle.java,AOIS,if (trian == 2 && a + c > b) {,if (trian == 2 && a + --c > b) {,0
1a1c7ce99107581136d06e88bcbc0ba157327cac,Make.c,SEOR,if (arname_p != 0),if (arname_p > 0),1
1a480ad8d328d57ec1bc0d1e61e8383305aaa43b,ArrayUtils.java,AORB,int newSize = endIndexExclusive - startIndexInclusive;,int newSize = endIndexExclusive + startIndexInclusive;,0
